cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
64,8,7,79,7,1,0,0,0
46,8,7.5,76,5,1,0,0,0
117,7,6.5,84,5,1,0,0,0
696,6.5,6.5,87,0,1,0,0,0
2301,8,7.5,78.5,5.5,1,0,0,0
4406,9.5,9,73.5,3.5,1,0,0,0
2224,12,12,65,3,1,0,0,0
1003,14,14,52,2,1,0,0,0
1001,15,15,45,6.5,2,0,0,0
1366,16,16,39,9,2,0,0,0
1319,17,17,34.5,12,1,0,0,0
1325,17,17,34,11,1,0,0,0
1464,17,17,33,12,1,0,0,0
1929,16.5,16.5,39.5,11,1,0,0,0
3680,16,16,39,9,1,0,0,0
3575,16,16,40.5,6.5,1,0,0,0
1997,15,15,51,8,7,0,0,0
1056,14,14,57,11,1,0,0,0
762,14,14,63,6,1,0,0,0
669,14,14,57,9,1,0,0,0
406,13,13,61,8,1,0,0,0
161,13,13,63,8,7,0,0,0
115,12,12,69.5,5,1,0,0,0
84,11.5,11.5,69.5,8,1,0,0,0
37,10.5,9.5,74,11,1,0,0,0
54,10,8,76,11,1,0,0,0
99,9,8,79,8,1,0,0,0
670,9,8,79,8,1,0,0,0
2243,10.5,10.5,69,2,1,0,0,0
4358,11.5,11.5,67.5,7,1,0,0,0
2230,12.5,12.5,61,6,1,0,0,0
1056,14.5,14.5,55,5.5,1,0,0,0
965,15,15,51,7.5,1,0,0,0
1346,16,16,48,11,2,0,0,0
1226,17,17,43.5,15,2,0,0,0
1031,16.5,16.5,48.5,15,1,0,0,0
1204,16,16,55.5,13,2,0,0,0
1786,16.5,16.5,50.5,14,3,0,0,0
3507,16,16,52,17,2,0,0,0
3530,15,15,49.5,14,2,0,0,0
2018,14,14,51,10,1,0,0,0
1151,14,14,53,11,1,0,0,0
832,13,13,59,13,2,0,0,0
608,12,12,69.5,13,7,0,0,0
300,11,11,82,6,7,0,0,0
173,10,10,88,3,7,0,0,0
103,10,10,88,2,7,0,0,0
43,10,10,88,0,7,0,0,0
26,10,10,85,2,7,0,0,0
39,10,10,88,6,7,0,0,0
65,10,10,88,4,7,0,0,0
430,10,10,88,0,7,0,0,0
1336,10,10,88,6,3,0,0,0
3054,10.5,10.5,88,5.5,3,0,0,0
1607,11.5,11.5,82.5,11,3,0,0,0
912,12,12,79.5,8.5,2,0,0,0
806,13,13,72,6,2,0,0,0
601,11.5,11.5,82.5,17,10,0,0,0
276,11.5,11.5,85,15,7,0,0,0
288,12,12,82,19,7,0,0,0
477,11.5,11.5,85,16.5,7,0,0,0
811,11.5,11.5,82.5,15,7,0,0,0
1355,10.5,9.5,91,9,7,0,0,0
920,10,8.5,88,10,7,0,0,0
656,10,9,94,8,7,0,0,0
536,10,8,91,12,7,0,0,0
464,10,8,88,14,7,0,0,0
396,9.5,7.5,91,17,3,0,0,0
387,9.5,7.5,84.5,16,3,0,0,0
328,9,7,87,13,7,0,1,0
218,9,6,84.5,23,2,0,1,0
172,8,5,82,21,3,0,1,0
113,7.5,4.5,81.5,20,3,0,1,0
88,7,4,81,18,3,0,1,0
66,6,2,81,20,4,0,1,0
92,6,3,81,16,3,0,1,0
242,6,3,81,15,3,0,1,0
475,7,4,76,16,7,0,1,0
824,6,3,76,19,3,0,1,0
1107,6,3,76,16,3,0,1,0
1171,6,3,81,17,3,0,1,0
1132,6,3,76,19,7,0,1,0
1165,6.5,3.5,76,17,7,0,1,0
1188,6.5,3.5,73.5,17,7,0,1,0
1465,7.5,5,62,16,7,0,1,0
1397,8,5.5,59.5,15,2,0,1,0
1468,8.5,6.5,51.5,13,2,0,1,0
1513,9,7,48,14,2,0,1,0
1142,8.5,6,55.5,16,2,0,1,0
770,7,5,63.5,11,1,0,1,0
489,6.5,5,68.5,7,1,0,1,0
454,6,4,71,8,1,0,1,0
492,5.5,3,76,11,2,0,1,0
389,4.5,3,78.5,7.5,1,0,1,0
292,4,4,81,4,1,0,1,0
230,4,3,84,6.5,1,0,1,0
177,4,2,84,9,1,0,1,0
88,4,2,81,9,1,0,1,0
70,3,1,81,7,1,0,1,0
95,3,1,87,7,1,0,1,0
185,4.5,2.5,78.5,8,1,0,1,0
398,5.5,3,73.5,10,1,0,1,0
862,6.5,4.5,66,9,1,0,1,0
1394,7.5,5.5,57,12,3,0,1,0
2015,8.5,6.5,51.5,13,2,0,1,0
2518,9,7,48,12,3,0,1,0
2761,9.5,7.5,43,12,3,0,1,0
2584,10.5,9.5,42,13,1,0,1,0
2601,11,11,38,8,1,0,1,0
2536,11,11,39.5,10,1,0,1,0
2328,11,11,39.5,9,1,0,1,0
2010,12,12,33,7,1,0,1,0
1369,11,11,38,8,1,0,1,0
819,10,10,47,4,1,0,1,0
506,10,10,47,5,1,0,1,0
398,9.5,9,48.5,7.5,1,0,1,0
260,8.5,6.5,51.5,10,1,0,1,0
141,7.5,5.5,59,10,1,0,0,0
101,7,5,57,12,1,0,0,0
37,7,5,59,12,1,0,0,0
32,6,3,66,14,1,0,0,0
41,5.5,2.5,73.5,13,1,0,0,0
106,5,2,76,13,1,0,0,0
640,5.5,2.5,76,15,1,0,0,0
2187,6.5,3.5,73.5,18,1,0,0,0
4163,8,5,66,18,1,0,0,0
2096,9.5,7,60,18,1,0,0,0
957,11.5,11.5,50.5,20,3,0,0,0
796,10.5,9,58,24,3,0,0,0
968,11,11,58,25,3,0,0,0
1017,11,11,58,22,3,0,0,0
929,11.5,11.5,56,21.5,3,0,0,0
1075,12,12,54,19.5,3,0,0,0
1575,12,12,54,19.5,3,0,0,0
3533,12,12,52.5,19.5,3,0,0,0
3324,12,12,54,18,3,0,0,0
1966,12,12,56,17,3,0,0,0
1045,12,12,56,14,3,0,0,0
696,11.5,11.5,60,15,4,0,0,0
516,11,11,62,16,4,0,0,0
279,11,11,64.5,16,1,0,0,0
154,11,11,67,16,1,0,0,0
76,10.5,9.5,69,13,4,0,0,0
42,10,8,71,13,4,0,0,0
35,10,8.5,71,10,4,0,0,0
50,10,8.5,71,9,1,0,0,0
114,10,9,71,7,1,0,0,0
726,10,9,73.5,7,1,0,0,0
2449,10,9,76,7,2,0,0,0
4486,10.5,10,66.5,9,2,0,0,0
2152,11,11,58,8,2,0,0,0
1019,12,12,51,9.5,3,0,0,0
948,12.5,12.5,45.5,10,2,0,0,0
1333,13,13,42.5,6.5,2,0,0,0
1320,14,14,41,11,2,0,0,0
1352,14,14,40,15,1,0,0,0
1482,15,15,39,10,1,0,0,0
2112,15,15,39,14,1,0,0,0
4097,14,14,44.5,16,1,0,0,0
4049,12.5,12.5,56.5,22,1,0,0,0
2264,10.5,9,64.5,21,1,0,0,0
1286,9.5,6.5,76.5,23,1,0,0,0
822,9,6,82,19.5,1,0,0,0
578,9,6,79,18,1,0,0,0
396,8,5.5,82,14,1,0,0,0
196,8,5,82,15,1,0,0,0
102,7,5,81,13,1,0,0,0
56,6.5,4.5,84,10,1,0,0,0
32,6,4,87,10,1,0,0,0
53,5.5,4.5,90,6,1,0,0,0
119,5,3.5,90,6.5,1,0,0,0
729,5.5,3.5,90,8,1,0,0,0
2502,6.5,4.5,84,12,2,0,0,0
4646,8.5,6,79,15,2,0,0,0
2233,9.5,6.5,69,23,2,0,0,0
1086,11,11,60,26,2,0,0,0
1026,12,12,58,25,2,0,0,0
1324,12,12,60.5,26,1,0,0,0
1495,12,12,60.5,28,1,0,0,0
1462,13,13,59,26,1,0,0,0
1644,13,13,57,25,1,0,0,0
2114,12,12,56,26,1,0,0,0
4137,12,12,51,29,1,0,0,0
3932,11,11,58,29,1,0,0,0
2284,10,7,64.5,27,1,0,0,0
1246,9,6,71,24,1,0,0,0
744,8,5,79,19.5,1,0,0,0
617,8,5,82,16,1,0,0,0
418,8,5.5,82,14,1,0,0,0
186,8,5.5,84.5,14,2,0,0,0
100,8,5,87,15,1,0,0,0
72,8,6,82,10,1,0,0,0
36,7,6,87,7,1,0,0,0
47,6,4,93,7,1,0,0,0
116,6.5,4.5,93,9,1,0,0,0
694,7.5,5,90,14,1,0,0,0
2376,8.5,5.5,87,21.5,2,0,0,0
4255,10,7,82,27,2,0,0,0
2057,10.5,9,77,21,2,0,0,0
1047,12.5,12.5,67,23,1,0,0,0
1074,13,13,59,31,1,0,0,0
1231,14,14,53,30,1,0,0,0
1316,13.5,13.5,57,29,1,0,0,0
1312,14.5,14.5,48,29,1,0,0,0
1482,14.5,14.5,51,28,1,0,0,0
2040,14,14,49.5,29,1,0,0,0
3539,13,13,49,24,1,0,0,0
3634,12.5,12.5,45.5,25,1,0,0,0
1982,12,12,45.5,24,1,0,0,0
1096,11,11,48.5,21,1,0,0,0
832,10.5,9.5,50.5,18,1,0,0,0
629,10,8,62.5,15,1,0,0,0
459,10,8,67,13,1,0,0,0
257,10,8.5,67,13,1,0,0,0
142,9,6,66,17,1,0,0,0
75,9,6,66,20,1,0,0,0
52,9,6,62,19.5,1,0,0,0
56,9,6,62,18,1,0,0,0
112,9,6.5,64,15,1,0,0,0
591,8.5,5.5,68.5,16,1,0,0,0
2002,9,6,73.5,19.5,2,0,0,0
3908,9,6,76,19,2,0,0,0
2005,10,7,71,24,3,0,0,0
1083,10.5,9,71.5,25,3,0,0,0
999,10.5,9,69,27,3,0,0,0
1203,11,11,72,22,2,0,0,0
1303,11,11,72,23,7,0,0,0
874,11,11,72,22,7,0,0,0
777,10.5,9,77,23,7,0,0,0
924,9.5,6.5,79,24,7,0,0,0
1350,9,6,84.5,21.5,7,0,0,0
951,8,5,87,21,7,0,0,0
618,8,5,87,17,7,0,0,0
368,7.5,4.5,87,18.5,7,0,0,0
271,7,4,81,18.5,7,0,0,0
225,7,4.5,81,13,7,0,0,0
196,7,5,84,11,7,0,0,0
200,7,5,76,12,7,0,1,0
172,7,5.5,81,8,2,0,1,0
122,6,4,84,10,2,0,1,0
92,6,4,81,11,2,0,1,0
59,5,2.5,87,10,1,0,1,0
72,5,2.5,87,10,1,0,1,0
101,4.5,1.5,90,13,2,0,1,0
222,6,3,81,15,2,0,1,0
534,6.5,3.5,76,17,2,0,1,0
990,7,4,71,19,2,0,1,0
1278,8,5,62,18,3,0,1,0
1574,8,5,62,22,2,0,1,0
1848,8,5,66,15,7,0,1,0
1946,9.5,7,54,17,2,0,1,0
1823,9,6,50,24,2,0,1,0
1902,9.5,7,46.5,20.5,2,0,1,0
1856,9.5,7,48.5,19.5,2,0,1,0
1903,9.5,6.5,41.5,18.5,2,0,1,0
1662,10,8,40,17,1,0,1,0
1278,9,7.5,50,10,1,0,1,0
743,8.5,7.5,51.5,6.5,1,0,1,0
509,8,7.5,53,5,1,0,1,0
463,8,7.5,55,5.5,1,0,1,0
413,8,7.5,55,5,1,0,1,0
390,7,6,63.5,6.5,1,0,1,0
305,7,6,66,6,1,0,1,0
229,7,6,66,7,7,0,1,0
153,7,6,66,7,7,0,1,0
90,5.5,2.5,78.5,13,7,0,1,0
58,4.5,1.5,84,15,7,0,1,0
56,4,1.5,87,10,7,0,1,0
127,4,1.5,87,10,7,0,1,0
301,4,1.5,87,10,7,0,1,0
642,6,3,76,14,3,0,1,0
1201,7,4,59,18,3,0,1,0
1528,8,5,53,17,2,0,1,0
1740,8.5,5.5,46.5,19.5,2,0,1,0
1881,9,5.5,46,24,2,0,1,0
1736,9,6.5,46,15,3,0,1,0
1586,9,6,50,21,3,0,1,0
1431,9,6,50,18,2,0,1,0
1489,9,6.5,48,16,2,0,1,0
1370,9,7,54,13,2,0,1,0
898,9,7.5,60,12,7,0,1,0
532,8.5,7.5,69,7,7,0,1,0
373,7.5,7,78.5,5.5,3,0,1,0
260,8,6,76,10,2,0,1,0
221,8,5.5,76,14,3,0,1,0
127,8,5,76,18.5,2,0,0,0
69,8,5,76,19,3,0,0,0
36,8,5,76,15,2,0,0,0
46,8,5,76,19,1,0,0,0
69,7,4,81,16,2,0,0,0
117,7,4,78.5,17,2,0,0,0
638,7,4,76,20,2,0,0,0
2061,7.5,4.5,76,16,2,0,0,0
3942,8,5,76,18,1,0,0,0
1873,9.5,7,73.5,19.5,2,0,0,0
885,10,7,67,23,2,0,0,0
775,10,7,67,23,7,0,0,0
921,11,11,60,22,7,0,0,0
868,11,11,58,25,2,0,0,0
901,11.5,11.5,62.5,27,7,0,0,0
811,11,9.5,62.5,27.5,3,0,0,0
1041,9.5,8.5,74.5,18.5,7,0,0,0
3006,10,8,69,14,2,0,0,0
2707,7,3.5,81,19.5,7,0,0,0
1460,6,2.5,78.5,21,7,0,0,0
684,5,2.5,81,13,7,0,0,0
501,4,3,87,6,2,0,0,0
351,4,1.5,87,10,2,0,0,0
260,5,2.5,81,11,1,0,0,0
116,4.5,2,81,10,1,0,0,0
65,5,2,78.5,16,1,0,0,0
30,5,1,76,19,1,0,0,0
24,5,1.5,76,17,1,0,0,0
40,4,0,72.5,18,1,0,0,0
123,4,0,65,19.5,1,0,0,0
700,4,0,65,18.5,1,0,0,0
2333,4.5,0.5,63,19.5,1,0,0,0
4413,5.5,1.5,63.5,22,2,0,0,0
2055,6,2,63.5,24,2,0,0,0
1038,7,3,59,23,2,0,0,0
920,8,4,50,26,7,0,0,0
1040,8.5,5,48,25,10,0,0,0
974,8,5,53.5,18,10,0,0,0
819,8,5,53,19.5,10,0,0,0
1014,8.5,4.5,45,27.5,2,0,0,0
1585,9,5.5,41.5,24,2,0,0,0
3269,9.5,6.5,41.5,22,7,0,0,0
2906,8,4,49.5,26,7,0,0,0
1726,7,3,59,26,2,0,0,0
1023,6,2,66,22,2,0,0,0
658,6,3,66,19,1,0,0,0
447,5,1,70,21,1,0,0,0
310,5,1,73,20,7,0,0,0
135,5,1,76,19,2,0,0,0
55,5,1,76,19.5,1,0,0,0
32,4,0.5,81,16,1,0,0,0
27,4,1,81,13,1,0,0,0
44,4,1,81,14,1,0,0,0
96,4,1,78,14,1,0,0,0
672,3.5,-0.5,78,16,2,0,0,0
2313,4,0.5,75,17,2,0,0,0
4294,5.5,2.5,71,16,1,0,0,0
2091,7,4,61,15,2,0,0,0
1022,7.5,4.5,57,19,2,0,0,0
842,8,5,48,19.5,2,0,0,0
1142,9.5,7,43,18.5,7,0,0,0
1118,10,9,36,8,7,0,0,0
1073,10.5,9.5,36,10,7,0,0,0
1254,10.5,10,36,6.5,2,0,0,0
1774,10.5,9.5,34.5,14,7,0,0,0
3375,8,5,53.5,18.5,7,0,0,0
3125,9,8,44.5,7.5,7,0,0,0
1854,8.5,7,49.5,9,7,0,0,0
934,5.5,3,73,14,7,0,0,0
345,5.5,3.5,78.5,9,7,0,0,0
285,4.5,1.5,84,11,7,0,0,0
255,4,3,87,6,7,0,0,0
65,5,4.5,81,5,7,0,0,0
91,5,4.5,84,3,3,0,0,0
40,5,3,87,9,1,0,0,0
31,4.5,2.5,87,8,1,0,0,0
32,3.5,0.5,87,10,1,0,0,0
112,3,1,93,7.5,1,0,0,0
668,3,0,93,12,1,0,0,0
2267,4.5,2,84,10,1,0,0,0
4170,5.5,3,68.5,12,1,0,0,0
2123,7.5,4.5,61.5,16,2,0,0,0
1047,8,5,53,15,2,0,0,0
1030,9.5,7,41.5,17,2,0,0,0
1213,10.5,9.5,37.5,17,2,0,0,0
1272,11,11,38,18.5,1,0,0,0
1213,11.5,11.5,34,23,1,0,0,0
1278,12,12,34,24,1,0,0,0
1673,11.5,11.5,44,23,2,0,0,0
3041,11,11,48.5,28,2,0,0,0
2980,10.5,9,54,26,2,0,0,0
1733,10.5,9,56,25,2,0,0,0
990,10,7,60,27,2,0,0,0
659,10,7,64.5,24,7,0,0,0
569,9,6,76,24,7,0,0,0
312,9,6,73.5,23,2,0,0,0
151,8,4.5,82,24,7,0,0,0
82,7.5,4,79,24,7,0,0,0
63,7,3.5,76,22,2,0,0,0
46,7,3,78.5,22,2,0,0,0
53,7,3,68.5,25,1,0,0,0
101,6,2,71,21,1,0,0,0
564,6,2,66,25,1,0,0,0
1887,6.5,2.5,61,25,1,0,0,0
3669,7.5,3.5,61.5,28,2,0,0,0
1981,8.5,4.5,53.5,31.5,2,0,0,0
989,9.5,6,50.5,29,2,0,0,0
1051,10.5,8.5,45,33,2,0,0,0
1169,9.5,7,56.5,34,7,0,0,0
907,9.5,6.5,60,28,7,0,0,0
738,9.5,6.5,56,21.5,10,0,0,0
1041,9,5,64,30.5,7,0,0,0
1677,10,8.5,58,23,7,0,0,0
2845,11,11,45.5,29,2,0,0,0
2409,11,11,45.5,27.5,1,0,0,0
1513,10,7.5,46.5,20.5,1,0,0,0
998,10,7.5,52.5,20.5,1,0,0,0
596,9,6.5,56,16.5,1,0,0,0
460,8.5,7,55.5,10,1,0,0,0
395,8,6,62,11,1,0,0,0
332,7,5,68.5,11,1,0,1,0
222,6.5,4.5,68.5,9,1,0,1,0
157,6,4,71,11,1,0,1,0
127,5.5,3.5,73.5,9,1,0,1,0
69,5,3,76,8,1,0,1,0
61,5,2.5,76,10,1,0,1,0
127,5,3,76,8,1,0,1,0
263,6,3.5,73.5,11,1,0,1,0
512,8,6,66,9,1,0,1,0
890,9.5,8,60,10,2,0,1,0
1395,10,8,50.5,13,2,0,1,0
1858,11,11,41,17,1,0,1,0
2157,12,12,35,15,1,0,1,0
2178,12,12,35,15,1,0,1,0
2171,12.5,12.5,34,18,1,0,1,0
2172,13,13,33.5,13,1,0,1,0
2253,12,12,42.5,23.5,1,0,1,0
1976,11.5,11.5,41,18.5,1,0,1,0
1777,12,12,38,16,1,0,1,0
1429,11.5,11.5,45.5,15,1,0,1,0
1095,10.5,9.5,50.5,12,3,0,1,0
526,9.5,8,60,9.5,1,0,1,0
510,9,8,62,6.5,1,0,1,0
441,8,7,66,6.5,1,0,1,0
426,7.5,7,68.5,5,1,0,1,0
270,7,6.5,71,5.5,1,0,1,0
199,6,4,76,7,1,0,1,0
154,6,5.5,76,5,1,0,1,0
98,5,3.5,81,6.5,1,0,1,0
98,5,3,81,8,1,0,1,0
107,5.5,4.5,78.5,6,1,0,1,0
171,7,6,71,6,1,0,1,0
374,9.5,9.5,64,5,1,0,1,0
776,11.5,11.5,52.5,7,1,0,1,0
1344,13,13,44,11,1,0,1,0
1884,13.5,13.5,41.5,14,2,0,1,0
2365,14.5,14.5,36.5,15,1,0,1,0
2749,15.5,15.5,32.5,15,1,0,1,0
2740,16.5,16.5,29.5,16,1,0,1,0
2953,16,16,36.5,20.5,1,0,1,0
3205,15.5,15.5,42,22,1,0,1,0
2764,15,15,48,19.5,1,0,1,0
2454,14.5,14.5,49.5,21,1,0,1,0
1568,13.5,13.5,51,20.5,1,0,1,0
1006,12.5,12.5,59,17,1,0,1,0
601,12,12,63,16,1,0,1,0
512,11,11,72,15,7,0,1,0
431,11,11,74.5,15,7,0,1,0
363,11,11,77,18,4,1,0,0
196,11,11,77,18,4,1,0,0
168,11,11,82,16,4,1,0,0
111,10,8,88,15,7,1,0,0
91,10.5,9.5,91,13,7,1,0,0
85,11,11,91,13,3,1,0,0
125,11,11,94,14,3,1,0,0
227,12,12,88,17,3,1,0,0
411,12,12,88,17,3,1,0,0
631,13,13,82,18.5,3,1,0,0
956,13.5,13.5,79.5,16,3,1,0,0
1434,14,14,77,22,3,1,0,0
1707,15,15,68,25,2,1,0,0
1880,15.5,15.5,65.5,27,2,1,0,0
2283,17,17,59,26,2,1,0,0
2221,16,16,59,27,2,1,0,0
1587,15.5,15.5,65.5,30,7,1,0,0
1283,14.5,14.5,72.5,29.5,7,1,0,0
902,13.5,13.5,79.5,28.5,7,1,0,0
858,12,12,72,20,2,1,0,0
725,12,12,72,21,2,1,0,0
442,12,12,63,22,2,1,0,0
454,11,11,69.5,21,2,1,0,0
288,11,11,67,24,2,1,0,0
158,10,7,69,22,1,0,0,0
113,10,7.5,67,20.5,1,0,0,0
77,9,7,71,15,1,0,0,0
41,8.5,6.5,73.5,14,1,0,0,0
41,8,6,76,12,1,0,0,0
109,7,5,81,13,1,0,0,0
674,8,5.5,76,14,1,0,0,0
2315,9,6.5,66,17,1,0,0,0
4298,10,8,62,15,2,0,0,0
2099,11,11,54,10,2,0,0,0
1089,12.5,12.5,45.5,15,2,0,0,0
1028,13.5,13.5,42.5,14,2,0,0,0
1314,14.5,14.5,37.5,17,1,0,0,0
1413,14.5,14.5,39,18,1,0,0,0
1273,14.5,14.5,36,20.5,1,0,0,0
1363,14,14,39,18.5,1,0,0,0
1942,15,15,36.5,18.5,1,0,0,0
3717,15,15,39,17,1,0,0,0
3741,14,14,42.5,15,1,0,0,0
2197,14,14,44,13,1,0,0,0
1253,13,13,47,9,1,0,0,0
812,13,13,49,6.5,1,0,0,0
602,12,12,54,7,1,0,0,0
293,11,11,58,10,1,0,0,0
174,11,11,60,12,1,0,0,0
97,10,8.5,64.5,10,1,0,0,0
58,9.5,8,69,9,1,0,0,0
44,9,8,68.5,9,1,0,0,0
50,8,6.5,71,7.5,1,0,0,0
133,8,7,71,6,1,0,0,0
743,8.5,8.5,68.5,2,1,0,0,0
2536,11,11,62,0,1,0,0,0
4743,12.5,12.5,56.5,6.5,1,0,0,0
2363,14.5,14.5,46.5,8,1,0,0,0
1188,15.5,15.5,40.5,14,1,0,0,0
1208,16,16,40.5,15,2,0,0,0
1482,17,17,39,17.5,1,0,0,0
1573,17,17,40.5,18,1,0,0,0
1582,18,18,37,16,1,0,0,0
1689,17,17,38,17,1,0,0,0
2292,17.5,17.5,39.5,13,1,0,0,0
4312,17,17,38,17,1,0,0,0
4133,16.5,16.5,26,17.5,1,0,0,0
2591,15.5,15.5,28,12,1,0,0,0
1493,14.5,14.5,23,11,1,0,0,0
914,13,13,27,11,1,0,0,0
626,11.5,11.5,29,9,1,0,0,0
158,10.5,10.5,42.5,7.5,1,0,0,0
60,11,11,50,5,1,0,0,0
132,10,9,56,9,1,0,0,0
43,9.5,8.5,64,8,1,0,0,0
25,9,8,73.5,7,1,0,0,0
43,8,7,79,6.5,1,0,0,0
124,8.5,8,79,5,1,0,0,0
745,9.5,9,73.5,6,1,0,0,0
2409,11.5,11.5,65,8,1,0,0,0
4836,15,15,50,10,1,0,0,0
2679,17,17,42,14,1,0,0,0
1351,17.5,17.5,38,16,1,0,0,0
1287,18,18,35.5,16,1,0,0,0
1715,19,19,32,18,1,0,0,0
1773,20,20,29,17.5,1,0,0,0
1785,20,20,31.5,19.5,1,0,0,0
1898,18.5,18.5,31,24,1,0,0,0
2621,18.5,18.5,36,25,1,0,0,0
4497,17.5,17.5,38,25,1,0,0,0
4162,15.5,15.5,42,25,1,0,0,0
2583,14,14,44,22,1,0,0,0
1610,14,14,48,15,1,0,0,0
999,13,13,57,14,1,0,0,0
802,12.5,12.5,63,16,1,0,0,0
505,12,12,67,16,1,0,0,0
266,11.5,11.5,72,11,1,0,0,0
136,11,11,72,7.5,1,0,0,0
85,10.5,10.5,74,6,1,0,0,0
77,9.5,9,79,6,1,0,0,0
61,9,8.5,79,5,1,0,0,0
140,9,8.5,79,5,1,0,0,0
712,9.5,8.5,76,6.5,1,0,0,0
2236,10.5,10,76.5,9,1,0,0,0
4425,12.5,12.5,74.5,10,1,0,0,0
2495,15.5,15.5,65.5,9,1,0,0,0
1342,17,17,59,11,1,0,0,0
1458,18.5,18.5,52.5,15,1,0,0,0
1845,20,20,46,18.5,1,0,0,0
1941,20,20,44.5,21.5,1,0,0,0
1859,21,21,41.5,20,1,0,0,0
2091,21,21,40.5,21,1,0,0,0
2861,21,21,43,22,1,0,0,0
4493,20,20,44.5,23,1,0,0,0
4136,18.5,18.5,52.5,22,1,0,0,0
2588,17.5,17.5,55.5,20.5,1,0,0,0
1619,16,16,63,15,1,0,0,0
1118,14.5,14.5,70,15,1,0,0,0
855,14,14,72,11,1,0,0,0
750,14,14,74.5,11,1,0,0,0
564,13.5,13.5,79.5,13,1,0,1,0
397,13,13,82,11,1,0,1,0
270,12,12,88,8,1,0,1,0
168,12,12,88,7,1,0,1,0
118,12,12,88,8,1,0,1,0
104,12,12,85,8,1,0,1,0
152,12,12,88,9,1,0,1,0
334,13.5,13.5,79.5,6.5,1,0,1,0
803,15,15,72,11,1,0,1,0
1451,18.5,18.5,62,10,1,0,1,0
2219,19,19,64,11,1,0,1,0
3027,21.5,21.5,55,12,1,0,1,0
3563,23.5,23.5,44,12,1,0,1,0
3984,23,23,48.5,18,2,0,1,0
3709,22.5,22,47,25,2,0,1,0
4015,22,21,44,22.5,1,0,1,0
3773,21,21,46,20,1,0,1,0
3624,21,21,44.5,19.5,1,0,1,0
3457,21,21,41.5,23,1,0,1,0
2738,20.5,20.5,43,15,1,0,1,0
2111,19,19,50.5,13,1,0,1,0
1251,18,18,56,14,1,0,1,0
1071,17,17,59,13,1,0,1,0
916,16,16,65.5,10,1,0,1,0
674,15,15,68,6.5,1,0,1,0
516,14.5,14.5,70,10,1,0,1,0
342,13.5,13.5,74.5,13,1,0,1,0
212,14,14,72,8,1,0,1,0
128,13,13,77,8.5,1,0,1,0
104,13,13,79.5,8,1,0,1,0
176,13.5,13.5,79.5,11,1,0,1,0
317,15.5,15.5,68,14,1,0,1,0
652,17.5,17.5,64,12,1,0,1,0
1342,20.5,20.5,54.5,15,1,0,1,0
2064,23,23,45.5,18,1,0,1,0
2899,23.5,23.5,44,19,1,0,1,0
3728,25,25,36,26,1,0,1,0
4341,26,26,37,24,1,0,1,0
4063,26,26,37,21,1,0,1,0
4181,26,26,37,19.5,1,0,1,0
4034,24,24,42.5,20,1,0,1,0
3752,24,24,42.5,26,1,0,1,0
3733,22.5,22,45.5,24,1,0,1,0
2925,21,21,51.5,16.5,1,0,1,0
2044,19.5,19.5,54.5,19.5,1,0,1,0
1227,17.5,17.5,62,12,1,0,1,0
800,17,17,66,11,1,0,1,0
504,17,17,63.5,11,1,0,1,0
238,16,16,63,13,1,0,0,0
152,16,16,63,16,1,0,0,0
84,14.5,14.5,70,17,1,0,0,0
63,14.5,14.5,70,14,1,0,0,0
45,14,14,72,6.5,1,0,0,0
138,14,14,74.5,10,1,0,0,0
745,14.5,14.5,74.5,5.5,1,0,0,0
2507,15.5,15.5,74.5,8.5,1,0,0,0
4713,17.5,17.5,66,15,1,0,0,0
2345,19.5,19.5,58,19,1,0,0,0
1181,20.5,20.5,51.5,22,1,0,0,0
1177,22,21.5,48.5,19.5,1,0,0,0
1440,23,23,44,19.5,1,0,0,0
1583,23,23,44,27,1,0,0,0
1447,22,21,45.5,27,1,0,0,0
1676,22,22,50,26,2,0,0,0
2042,21,21,53,22,7,0,0,0
2266,18,18,70.5,22,7,0,0,0
2847,17,17,75,15,7,0,0,0
1172,16.5,16.5,78,16,7,0,0,0
965,16,16,83,13,7,0,0,0
766,16,16,83,12,3,0,0,0
563,16,16,83,11,3,0,0,0
352,16,16,83,11,2,0,0,0
187,16,16,83,9,4,0,0,0
149,16,16,83,10,3,0,0,0
86,16,16,85.5,10,7,0,0,0
60,16,16,88,16,7,0,0,0
36,16,16,88,11,7,0,0,0
102,15,15,91,14,7,0,0,0
435,15,15,94,14,7,0,0,0
1651,15,15,94,13,7,0,0,0
2702,15,15,94,15,7,0,0,0
1128,15,15,97,16,7,0,0,0
379,16,16,94,17.5,7,0,0,0
345,16,16,94,21,7,0,0,0
562,17,17,88,20,3,0,0,0
597,16,16,94,21,7,0,0,0
622,16,16,94,20,3,0,0,0
829,16.5,16.5,91,19,3,0,0,0
1112,16,16,94,16,3,0,0,0
2806,16.5,16.5,91,19.5,3,0,0,0
2969,17,17,88,16,3,0,0,0
1841,16,16,94,17,3,0,0,0
1184,16,16,91,13,3,0,0,0
819,16,16,88,11,3,0,0,0
564,15,15,94,11,7,0,0,0
287,15,15,94,9,7,0,0,0
108,15,15,94,6.5,7,0,0,0
31,15,15,94,5,7,0,0,0
22,15,15,94,5,7,0,0,0
13,15,15,94,8,7,0,0,0
30,15,15,94,10,7,0,0,0
93,15,15,94,13,7,0,0,0
